75	0.62	23.98
76	0.59	23.97
77	0.47	23.98
78	0.57	23.98
79	0.54	23.97
80	0.62	23.96
81	0.45	23.97
82	0.63	23.96
83	0.68	23.94
84	0.63	23.93
85	0.65	23.92
86	0.68	23.92
87	0.56	23.92
88	0.66	23.91
89	0.57	23.91
90	0.43	23.94
91	0.51	23.93
92	0.59	23.91
93	0.57	23.91
94	0.53	23.9
95	0.46	23.91
96	0.56	23.9
97	0.48	23.89
98	0.64	23.88
99	0.42	23.89
100	0.55	23.88
101	0.6	23.88
102	0.58	23.87
103	0.49	23.87
104	0.5	23.86
105	0.64	23.86
106	0.45	23.85
107	0.5	23.86
108	0.57	23.84
109	0.53	23.84
110	0.57	23.83
111	0.58	23.82
112	0.59	23.82
113	0.54	23.81
114	0.55	23.81
115	0.5	23.81
116	0.44	23.82
117	0.53	23.82
118	0.48	23.81
119	0.53	23.8
120	0.51	23.8
1	0.41	23.72
2	0.55	23.71
3	0.48	23.71
4	0.44	23.7
5	0.44	23.7
6	0.49	23.69
7	0.48	23.7
8	0.52	23.68
9	0.38	23.69
10	0.45	23.69
11	0.51	23.68
12	0.42	23.69
13	0.43	23.69
14	0.41	23.69
15	0.44	23.69
16	0.42	23.69
17	0.52	23.68
18	0.48	23.67
19	0.51	23.68
20	0.46	23.67
21	0.41	23.67
22	0.42	23.67
23	0.49	23.67
24	0.45	23.67
25	0.51	23.66
26	0.59	23.64
27	0.5	23.65
28	0.55	23.64
29	0.45	23.65
30	0.48	23.65
31	0.43	23.65
32	0.53	23.64
33	0.58	23.63
34	0.43	23.63
35	0.44	23.64
36	0.49	23.63
37	0.48	23.63
38	0.52	23.63
39	0.42	23.63
40	0.51	23.62
41	0.49	23.62
42	0.34	23.63
43	0.52	23.63
44	0.53	23.62
45	0.57	23.61
46	0.51	23.61
47	0.53	23.6
48	0.48	23.61
49	0.46	23.61
50	0.45	23.61
51	0.49	23.62
52	0.42	23.62
53	0.55	23.61
54	0.41	23.62
55	0.48	23.6
56	0.51	23.6
57	0.42	23.6
58	0.44	23.6
59	0.5	23.6
60	0.53	23.59
61	0.57	23.59
62	0.44	23.59
63	0.55	23.59
64	0.54	23.59
65	0.44	23.59
66	0.43	23.59
67	0.39	23.59
68	0.35	23.6
69	0.32	23.61
70	0.48	23.61
71	0.42	23.6
72	0.49	23.59
73	0.52	23.58
74	0.55	23.58
75	0.56	23.57
76	0.55	23.57
77	0.53	23.56
78	0.52	23.57
79	0.55	23.56
80	0.4	23.57
81	0.39	23.58
82	0.44	23.57
83	0.36	23.58
84	0.51	23.58
85	0.44	23.58
86	0.49	23.56
87	0.49	23.56
88	0.45	23.56
89	0.53	23.55
90	0.5	23.56
91	0.48	23.55
92	0.5	23.55
93	0.43	23.55
94	0.49	23.55
95	0.49	23.55
96	0.44	23.55
97	0.58	23.54
98	0.46	23.54
99	0.61	23.54
100	0.54	23.54
101	0.46	23.54
102	0.41	23.54
103	0.45	23.54
104	0.34	23.56
105	0.5	23.55
106	0.51	23.54
107	0.39	23.55
108	0.37	23.56
109	0.52	23.55
110	0.47	23.55
111	0.43	23.54
112	0.4	23.55
113	0.47	23.54
114	0.51	23.54
115	0.5	23.53
116	0.42	23.54
117	0.48	23.54
118	0.51	23.53
119	0.45	23.53
120	0.44	23.53
1	0.43	23.57
2	0.44	23.58
3	0.42	23.58
4	0.45	23.58
5	0.47	23.58
6	0.49	23.58
7	0.4	23.59
8	0.4	23.6
9	0.47	23.6
10	0.46	23.59
11	0.44	23.6
12	0.39	23.62
13	0.39	23.62
14	0.38	23.61
15	0.44	23.62
16	0.42	23.63
17	0.37	23.63
18	0.49	23.62
19	0.45	23.63
20	0.41	23.63
21	0.38	23.64
